forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,point,NA,54523
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.01,54248
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,25,54248
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.05,54248
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.1,54251
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.15,54262
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.2,54272
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.25,54282
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.3,54363
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.35,54443
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.4,54524
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.45,54574
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.5,54608
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.55,54641
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.6,54665
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.65,54668
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.7,54670
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.75,54673
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.8,54687
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.85,54701
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.9,54714
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.95,54719
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,975,54719
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.99,54719
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,point,NA,43542
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.01,43263
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,25,43263
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.05,43263
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.1,43280
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.15,43332
