forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,point,NA,62717
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.01,62183
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,25,62183
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.05,62183
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.1,62198
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.15,62243
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.2,62287
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.25,62332
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.3,62458
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.35,62585
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.4,62711
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.45,62784
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.5,62831
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.55,62878
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.6,62910
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.65,62912
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.7,62914
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.75,62916
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.8,63004
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.85,63091
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.9,63179
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.95,63208
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,975,63208
2022-03-13,forecast,1 wk ahead inc case,2022-03-19,ES,quantile,0.99,63208
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,point,NA,50283
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.01,50079
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,25,50079
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.05,50079
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.1,50086
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.15,50107
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.2,50128
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.25,50149
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.3,50156
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.35,50162
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.4,50169
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.45,50203
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.5,50250
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.55,50297
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.6,50330
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.65,50333
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.7,50336
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.75,50339
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.8,50426
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.85,50512
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.9,50599
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.95,50628
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,975,50628
2022-03-13,forecast,2 wk ahead inc case,2022-03-26,ES,quantile,0.99,50628
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,point,NA,23830
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.01,23761
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,25,23761
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.05,23761
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.1,23762
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.15,23767
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.2,23771
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.25,23775
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.3,23782
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.35,23789
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.4,23797
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.45,23807
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.5,23820
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.55,23832
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.6,23844
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.65,23854
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.7,23865
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.75,23876
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.8,23891
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.85,23907
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.9,23922
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,0.95,23927
2022-03-13,forecast,3 wk ahead inc case,2022-04-02,ES,quantile,975,23927
