sample,epiweek,value,origin_date,scenario_id,target_end_date,horizon,location,target_variable
20,11,4226,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
20,12,4337,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
20,13,4322,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
20,14,4181,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
20,15,3926,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
20,16,3580,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
20,17,3173,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
20,18,2736,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
20,19,2300,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
20,20,1889,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,21,3417,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,22,3079,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,23,2794,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,24,2534,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,25,2299,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,26,2094,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,27,1923,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,28,1789,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,29,1693,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,30,1639,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,31,1632,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,32,1679,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,33,1793,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,34,1999,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,35,2338,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,36,2875,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,37,3734,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,38,4477,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,39,5018,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,40,5864,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,41,7059,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,42,8730,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,43,11077,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,44,14384,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,45,19052,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,46,25617,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,47,34759,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,48,47270,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,49,63866,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,50,84849,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,51,109795,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,52,135875,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,1,158654,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,2,173192,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,3,176095,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,4,167175,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,5,149354,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,6,127008,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,7,104133,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,8,83348,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,9,65843,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,10,51792,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,11,40833,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,12,32409,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,13,25958,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,14,20999,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,15,17154,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,16,14133,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,17,11727,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,18,9783,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,19,8194,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
21,20,6883,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,21,3324,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,22,2663,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,23,2083,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,24,1619,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,25,1256,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,26,978,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,27,768,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,28,610,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,29,493,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,30,408,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,31,347,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,32,304,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,33,277,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,34,263,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,35,262,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,36,274,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,37,303,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,38,311,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,39,296,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,40,293,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,41,300,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,42,315,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,43,340,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,44,377,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,45,429,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,46,498,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,47,591,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,48,715,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,49,877,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,50,1091,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,51,1377,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,52,1747,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,1,2219,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,2,2811,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,3,3539,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,4,4413,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,5,5430,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,6,6574,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,7,7806,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,8,9064,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,9,10266,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,10,11316,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,11,12117,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,12,12586,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,13,12671,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,14,12360,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,15,11684,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,16,10712,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,17,9535,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,18,8256,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,19,6967,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
22,20,5745,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,21,3365,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,22,2930,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,23,2564,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,24,2239,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,25,1955,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,26,1714,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,27,1515,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,28,1357,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,29,1237,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,30,1153,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,31,1106,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,32,1095,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,33,1127,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,34,1211,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,35,1365,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,36,1618,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,37,2028,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,38,2346,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,39,2532,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,40,2850,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,41,3305,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,42,3945,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,43,4841,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,44,6094,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,45,7852,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,46,10327,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,47,13812,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,48,18711,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,49,25540,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,50,34921,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,51,47637,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,52,63906,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,1,83322,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,2,104368,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,3,124209,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,4,139174,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,5,146026,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,6,143375,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,7,132273,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,8,115571,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,9,96603,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,10,78078,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,11,61637,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,12,47941,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,13,36997,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,14,28477,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,15,21940,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,16,16960,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,17,13169,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,18,10277,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,19,8059,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
23,20,6352,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,21,3180,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,22,2404,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,23,1808,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,24,1355,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,25,1016,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,26,765,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,27,581,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,28,447,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,29,350,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,30,281,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,31,231,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,32,197,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,33,174,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,34,161,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,35,156,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,36,160,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,37,172,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,38,172,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,39,159,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,40,152,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,41,150,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,42,152,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,43,158,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,44,168,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,45,184,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,46,205,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,47,234,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,48,272,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,49,320,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,50,382,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,51,463,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,52,566,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,1,693,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,2,846,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,3,1028,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,4,1239,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,5,1475,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,6,1730,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,7,1993,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,8,2250,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,9,2483,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,10,2672,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,11,2801,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,12,2856,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,13,2829,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,14,2721,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,15,2541,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,16,2305,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,17,2033,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,18,1745,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,19,1460,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
24,20,1193,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,21,3172,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,22,2351,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,23,1717,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,24,1248,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,25,906,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,26,660,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,27,485,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,28,360,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,29,273,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,30,211,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,31,167,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,32,137,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,33,116,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,34,103,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,35,95,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,36,92,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,37,94,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,38,89,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,39,79,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,40,73,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,41,70,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,42,69,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,43,69,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,44,72,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,45,76,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,46,82,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,47,91,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,48,103,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,49,117,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,50,136,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,51,160,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,52,188,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,1,223,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,2,263,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,3,308,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,4,359,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,5,413,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,6,468,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,7,521,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,8,569,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,9,608,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,10,634,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,11,644,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,12,637,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,13,612,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,14,572,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,15,519,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,16,457,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,17,392,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,18,327,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,19,266,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
25,20,212,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,21,3363,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,22,2903,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,23,2508,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,24,2160,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,25,1860,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,26,1607,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,27,1400,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,28,1236,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,29,1111,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,30,1022,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,31,967,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,32,947,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,33,963,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,34,1024,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,35,1143,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,36,1344,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,37,1672,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,38,1917,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,39,2039,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,40,2258,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,41,2574,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,42,3020,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,43,3642,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,44,4507,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,45,5711,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,46,7395,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,47,9752,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,48,13053,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,49,17664,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,50,24057,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,51,32934,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,52,44760,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,1,59776,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,2,77673,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,3,97197,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,4,115961,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,5,130771,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,6,138599,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,7,137809,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,8,128862,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,9,114015,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,10,96275,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,11,78335,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,12,62004,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,13,48149,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,14,36944,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,15,28164,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,16,21420,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,17,16298,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,18,12429,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,19,9511,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
26,20,7309,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,21,3466,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,22,3141,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,23,2825,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,24,2531,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,25,2266,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,26,2036,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,27,1844,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,28,1694,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,29,1584,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,30,1517,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,31,1497,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
27,32,1527,2022-05-22,B-2022-05-22,2023-05-20,52 wk,NL,inc case
