location,scenario_id,sample,horizon,target_variable,age_id,value
ES,A,6,12 wk,inc hosp,adult,18
ES,A,6,13 wk,inc hosp,adult,17
ES,A,6,14 wk,inc hosp,adult,8
ES,A,6,15 wk,inc hosp,adult,13
ES,A,6,16 wk,inc hosp,adult,6
ES,A,6,17 wk,inc hosp,adult,10
ES,A,6,18 wk,inc hosp,adult,5
ES,A,6,19 wk,inc hosp,adult,2
ES,A,6,20 wk,inc hosp,adult,5
ES,A,6,21 wk,inc hosp,adult,5
ES,A,6,22 wk,inc hosp,adult,4
ES,A,6,23 wk,inc hosp,adult,4
ES,A,6,24 wk,inc hosp,adult,5
ES,A,6,25 wk,inc hosp,adult,9
ES,A,6,26 wk,inc hosp,adult,5
ES,A,6,27 wk,inc hosp,adult,4
ES,A,6,28 wk,inc hosp,adult,7
ES,A,6,29 wk,inc hosp,adult,4
ES,A,6,30 wk,inc hosp,adult,3
ES,A,6,31 wk,inc hosp,adult,3
ES,A,6,32 wk,inc hosp,adult,8
ES,A,6,33 wk,inc hosp,adult,4
ES,A,6,34 wk,inc hosp,adult,11
ES,A,6,35 wk,inc hosp,adult,9
ES,A,6,36 wk,inc hosp,adult,9
ES,A,6,37 wk,inc hosp,adult,10
ES,A,6,38 wk,inc hosp,adult,9
ES,A,6,39 wk,inc hosp,adult,10
ES,A,6,40 wk,inc hosp,adult,9
ES,A,6,41 wk,inc hosp,adult,16
ES,A,6,42 wk,inc hosp,adult,11
ES,A,6,43 wk,inc hosp,adult,20
ES,A,6,44 wk,inc hosp,adult,20
ES,A,6,45 wk,inc hosp,adult,28
ES,A,6,46 wk,inc hosp,adult,16
ES,A,6,47 wk,inc hosp,adult,40
ES,A,6,48 wk,inc hosp,adult,41
ES,A,6,49 wk,inc hosp,adult,51
ES,A,6,50 wk,inc hosp,adult,57
ES,A,6,51 wk,inc hosp,adult,65
ES,A,6,52 wk,inc hosp,adult,65
ES,A,6,53 wk,inc hosp,adult,6
ES,A,7,1 wk,inc hosp,adult,76
ES,A,7,2 wk,inc hosp,adult,80
ES,A,7,3 wk,inc hosp,adult,59
ES,A,7,4 wk,inc hosp,adult,62
ES,A,7,5 wk,inc hosp,adult,59
ES,A,7,6 wk,inc hosp,adult,71
ES,A,7,7 wk,inc hosp,adult,50
ES,A,7,8 wk,inc hosp,adult,44
ES,A,7,9 wk,inc hosp,adult,40
ES,A,7,10 wk,inc hosp,adult,29
ES,A,7,11 wk,inc hosp,adult,23
ES,A,7,12 wk,inc hosp,adult,23
ES,A,7,13 wk,inc hosp,adult,16
ES,A,7,14 wk,inc hosp,adult,10
ES,A,7,15 wk,inc hosp,adult,6
ES,A,7,16 wk,inc hosp,adult,9
ES,A,7,17 wk,inc hosp,adult,9
ES,A,7,18 wk,inc hosp,adult,6
ES,A,7,19 wk,inc hosp,adult,6
ES,A,7,20 wk,inc hosp,adult,6
ES,A,7,21 wk,inc hosp,adult,3
ES,A,7,22 wk,inc hosp,adult,3
ES,A,7,23 wk,inc hosp,adult,4
ES,A,7,24 wk,inc hosp,adult,3
ES,A,7,25 wk,inc hosp,adult,3
ES,A,7,26 wk,inc hosp,adult,2
ES,A,7,27 wk,inc hosp,adult,3
ES,A,7,28 wk,inc hosp,adult,3
ES,A,7,29 wk,inc hosp,adult,6
ES,A,7,30 wk,inc hosp,adult,7
ES,A,7,31 wk,inc hosp,adult,5
ES,A,7,32 wk,inc hosp,adult,7
ES,A,7,33 wk,inc hosp,adult,3
ES,A,7,34 wk,inc hosp,adult,10
ES,A,7,35 wk,inc hosp,adult,7
ES,A,7,36 wk,inc hosp,adult,8
ES,A,7,37 wk,inc hosp,adult,9
ES,A,7,38 wk,inc hosp,adult,10
ES,A,7,39 wk,inc hosp,adult,12
ES,A,7,40 wk,inc hosp,adult,9
ES,A,7,41 wk,inc hosp,adult,17
ES,A,7,42 wk,inc hosp,adult,10
ES,A,7,43 wk,inc hosp,adult,20
ES,A,7,44 wk,inc hosp,adult,23
ES,A,7,45 wk,inc hosp,adult,19
ES,A,7,46 wk,inc hosp,adult,26
ES,A,7,47 wk,inc hosp,adult,28
ES,A,7,48 wk,inc hosp,adult,46
ES,A,7,49 wk,inc hosp,adult,41
ES,A,7,50 wk,inc hosp,adult,37
ES,A,7,51 wk,inc hosp,adult,59
ES,A,7,52 wk,inc hosp,adult,73
ES,A,7,53 wk,inc hosp,adult,10
ES,A,8,1 wk,inc hosp,adult,55
ES,A,8,2 wk,inc hosp,adult,71
ES,A,8,3 wk,inc hosp,adult,58
ES,A,8,4 wk,inc hosp,adult,48
ES,A,8,5 wk,inc hosp,adult,46
ES,A,8,6 wk,inc hosp,adult,50
ES,A,8,7 wk,inc hosp,adult,32
ES,A,8,8 wk,inc hosp,adult,34
ES,A,8,9 wk,inc hosp,adult,20
ES,A,8,10 wk,inc hosp,adult,20
ES,A,8,11 wk,inc hosp,adult,19
ES,A,8,12 wk,inc hosp,adult,12
ES,A,8,13 wk,inc hosp,adult,19
ES,A,8,14 wk,inc hosp,adult,14
ES,A,8,15 wk,inc hosp,adult,11
ES,A,8,16 wk,inc hosp,adult,7
ES,A,8,17 wk,inc hosp,adult,5
ES,A,8,18 wk,inc hosp,adult,6
ES,A,8,19 wk,inc hosp,adult,5
ES,A,8,20 wk,inc hosp,adult,5
ES,A,8,21 wk,inc hosp,adult,5
ES,A,8,22 wk,inc hosp,adult,2
ES,A,8,23 wk,inc hosp,adult,2
ES,A,8,24 wk,inc hosp,adult,1
ES,A,8,25 wk,inc hosp,adult,1
ES,A,8,26 wk,inc hosp,adult,4
ES,A,8,27 wk,inc hosp,adult,4
ES,A,8,28 wk,inc hosp,adult,3
ES,A,8,29 wk,inc hosp,adult,3
ES,A,8,30 wk,inc hosp,adult,4
ES,A,8,31 wk,inc hosp,adult,4
ES,A,8,32 wk,inc hosp,adult,8
ES,A,8,33 wk,inc hosp,adult,3
ES,A,8,34 wk,inc hosp,adult,3
ES,A,8,35 wk,inc hosp,adult,5
ES,A,8,36 wk,inc hosp,adult,5
ES,A,8,37 wk,inc hosp,adult,8
ES,A,8,38 wk,inc hosp,adult,10
ES,A,8,39 wk,inc hosp,adult,9
ES,A,8,40 wk,inc hosp,adult,7
ES,A,8,41 wk,inc hosp,adult,8
ES,A,8,42 wk,inc hosp,adult,10
ES,A,8,43 wk,inc hosp,adult,9
ES,A,8,44 wk,inc hosp,adult,7
ES,A,8,45 wk,inc hosp,adult,13
ES,A,8,46 wk,inc hosp,adult,14
ES,A,8,47 wk,inc hosp,adult,15
ES,A,8,48 wk,inc hosp,adult,22
ES,A,8,49 wk,inc hosp,adult,31
ES,A,8,50 wk,inc hosp,adult,35
ES,A,8,51 wk,inc hosp,adult,24
ES,A,8,52 wk,inc hosp,adult,42
ES,A,8,53 wk,inc hosp,adult,4
ES,A,9,1 wk,inc hosp,adult,65
ES,A,9,2 wk,inc hosp,adult,62
ES,A,9,3 wk,inc hosp,adult,57
ES,A,9,4 wk,inc hosp,adult,67
ES,A,9,5 wk,inc hosp,adult,64
ES,A,9,6 wk,inc hosp,adult,46
ES,A,9,7 wk,inc hosp,adult,46
ES,A,9,8 wk,inc hosp,adult,33
ES,A,9,9 wk,inc hosp,adult,31
ES,A,9,10 wk,inc hosp,adult,13
ES,A,9,11 wk,inc hosp,adult,16
ES,A,9,12 wk,inc hosp,adult,14
ES,A,9,13 wk,inc hosp,adult,9
ES,A,9,14 wk,inc hosp,adult,8
ES,A,9,15 wk,inc hosp,adult,10
ES,A,9,16 wk,inc hosp,adult,7
ES,A,9,17 wk,inc hosp,adult,2
ES,A,9,18 wk,inc hosp,adult,5
ES,A,9,19 wk,inc hosp,adult,4
ES,A,9,20 wk,inc hosp,adult,0
ES,A,9,21 wk,inc hosp,adult,5
ES,A,9,22 wk,inc hosp,adult,0
ES,A,9,23 wk,inc hosp,adult,7
ES,A,9,24 wk,inc hosp,adult,4
ES,A,9,25 wk,inc hosp,adult,3
ES,A,9,26 wk,inc hosp,adult,4
ES,A,9,27 wk,inc hosp,adult,3
ES,A,9,28 wk,inc hosp,adult,3
ES,A,9,29 wk,inc hosp,adult,3
ES,A,9,30 wk,inc hosp,adult,0
ES,A,9,31 wk,inc hosp,adult,4
ES,A,9,32 wk,inc hosp,adult,4
ES,A,9,33 wk,inc hosp,adult,3
ES,A,9,34 wk,inc hosp,adult,5
ES,A,9,35 wk,inc hosp,adult,5
ES,A,9,36 wk,inc hosp,adult,7
ES,A,9,37 wk,inc hosp,adult,8
ES,A,9,38 wk,inc hosp,adult,8
ES,A,9,39 wk,inc hosp,adult,7
ES,A,9,40 wk,inc hosp,adult,13
ES,A,9,41 wk,inc hosp,adult,14
ES,A,9,42 wk,inc hosp,adult,10
ES,A,9,43 wk,inc hosp,adult,16
ES,A,9,44 wk,inc hosp,adult,14
ES,A,9,45 wk,inc hosp,adult,18
ES,A,9,46 wk,inc hosp,adult,25
ES,A,9,47 wk,inc hosp,adult,23
ES,A,9,48 wk,inc hosp,adult,36
ES,A,9,49 wk,inc hosp,adult,31
ES,A,9,50 wk,inc hosp,adult,33
ES,A,9,51 wk,inc hosp,adult,38
ES,A,9,52 wk,inc hosp,adult,62
ES,A,9,53 wk,inc hosp,adult,3
ES,A,10,1 wk,inc hosp,adult,83
ES,A,10,2 wk,inc hosp,adult,112
ES,A,10,3 wk,inc hosp,adult,98
ES,A,10,4 wk,inc hosp,adult,83
ES,A,10,5 wk,inc hosp,adult,69
ES,A,10,6 wk,inc hosp,adult,59
ES,A,10,7 wk,inc hosp,adult,69
ES,A,10,8 wk,inc hosp,adult,46
ES,A,10,9 wk,inc hosp,adult,35
ES,A,10,10 wk,inc hosp,adult,29
ES,A,10,11 wk,inc hosp,adult,19
ES,A,10,12 wk,inc hosp,adult,17
ES,A,10,13 wk,inc hosp,adult,21
ES,A,10,14 wk,inc hosp,adult,11
ES,A,10,15 wk,inc hosp,adult,14
ES,A,10,16 wk,inc hosp,adult,9
ES,A,10,17 wk,inc hosp,adult,7
ES,A,10,18 wk,inc hosp,adult,4
ES,A,10,19 wk,inc hosp,adult,4
ES,A,10,20 wk,inc hosp,adult,1
ES,A,10,21 wk,inc hosp,adult,3
ES,A,10,22 wk,inc hosp,adult,2
ES,A,10,23 wk,inc hosp,adult,1
ES,A,10,24 wk,inc hosp,adult,5
ES,A,10,25 wk,inc hosp,adult,5
ES,A,10,26 wk,inc hosp,adult,1
ES,A,10,27 wk,inc hosp,adult,4
ES,A,10,28 wk,inc hosp,adult,5
ES,A,10,29 wk,inc hosp,adult,5
ES,A,10,30 wk,inc hosp,adult,6
ES,A,10,31 wk,inc hosp,adult,4
ES,A,10,32 wk,inc hosp,adult,6
ES,A,10,33 wk,inc hosp,adult,11
ES,A,10,34 wk,inc hosp,adult,6
ES,A,10,35 wk,inc hosp,adult,8
ES,A,10,36 wk,inc hosp,adult,12
ES,A,10,37 wk,inc hosp,adult,9
ES,A,10,38 wk,inc hosp,adult,7
ES,A,10,39 wk,inc hosp,adult,13
ES,A,10,40 wk,inc hosp,adult,11
ES,A,10,41 wk,inc hosp,adult,13
ES,A,10,42 wk,inc hosp,adult,15
ES,A,10,43 wk,inc hosp,adult,13
ES,A,10,44 wk,inc hosp,adult,18
ES,A,10,45 wk,inc hosp,adult,26
ES,A,10,46 wk,inc hosp,adult,33
ES,A,10,47 wk,inc hosp,adult,25
ES,A,10,48 wk,inc hosp,adult,39
ES,A,10,49 wk,inc hosp,adult,43
ES,A,10,50 wk,inc hosp,adult,48
ES,A,10,51 wk,inc hosp,adult,57
ES,A,10,52 wk,inc hosp,adult,68
ES,A,10,53 wk,inc hosp,adult,11
ES,A,1,1 wk,inc hosp,child,0
ES,A,1,2 wk,inc hosp,child,0
ES,A,1,3 wk,inc hosp,child,0
ES,A,1,4 wk,inc hosp,child,0
ES,A,1,5 wk,inc hosp,child,0
ES,A,1,6 wk,inc hosp,child,0
ES,A,1,7 wk,inc hosp,child,0
ES,A,1,8 wk,inc hosp,child,1
ES,A,1,9 wk,inc hosp,child,1
ES,A,1,10 wk,inc hosp,child,0
ES,A,1,11 wk,inc hosp,child,0
ES,A,1,12 wk,inc hosp,child,0
ES,A,1,13 wk,inc hosp,child,0
ES,A,1,14 wk,inc hosp,child,0
ES,A,1,15 wk,inc hosp,child,1
ES,A,1,16 wk,inc hosp,child,0
ES,A,1,17 wk,inc hosp,child,0
ES,A,1,18 wk,inc hosp,child,0
ES,A,1,19 wk,inc hosp,child,0
ES,A,1,20 wk,inc hosp,child,1
ES,A,1,21 wk,inc hosp,child,0
ES,A,1,22 wk,inc hosp,child,0
ES,A,1,23 wk,inc hosp,child,0
ES,A,1,24 wk,inc hosp,child,0
ES,A,1,25 wk,inc hosp,child,0
ES,A,1,26 wk,inc hosp,child,0
ES,A,1,27 wk,inc hosp,child,0
ES,A,1,28 wk,inc hosp,child,0
ES,A,1,29 wk,inc hosp,child,1
ES,A,1,30 wk,inc hosp,child,1
ES,A,1,31 wk,inc hosp,child,0
ES,A,1,32 wk,inc hosp,child,0
ES,A,1,33 wk,inc hosp,child,0
ES,A,1,34 wk,inc hosp,child,0
ES,A,1,35 wk,inc hosp,child,0
ES,A,1,36 wk,inc hosp,child,2
ES,A,1,37 wk,inc hosp,child,0
ES,A,1,38 wk,inc hosp,child,0
ES,A,1,39 wk,inc hosp,child,0
ES,A,1,40 wk,inc hosp,child,0
ES,A,1,41 wk,inc hosp,child,0
ES,A,1,42 wk,inc hosp,child,0
ES,A,1,43 wk,inc hosp,child,0
ES,A,1,44 wk,inc hosp,child,0
ES,A,1,45 wk,inc hosp,child,0
ES,A,1,46 wk,inc hosp,child,0
ES,A,1,47 wk,inc hosp,child,0
ES,A,1,48 wk,inc hosp,child,1
ES,A,1,49 wk,inc hosp,child,0
ES,A,1,50 wk,inc hosp,child,0
ES,A,1,51 wk,inc hosp,child,0
ES,A,1,52 wk,inc hosp,child,0
ES,A,1,53 wk,inc hosp,child,0
ES,A,2,1 wk,inc hosp,child,0
ES,A,2,2 wk,inc hosp,child,1
ES,A,2,3 wk,inc hosp,child,1
ES,A,2,4 wk,inc hosp,child,0
ES,A,2,5 wk,inc hosp,child,0
ES,A,2,6 wk,inc hosp,child,0
ES,A,2,7 wk,inc hosp,child,0
ES,A,2,8 wk,inc hosp,child,0
ES,A,2,9 wk,inc hosp,child,0
ES,A,2,10 wk,inc hosp,child,0
ES,A,2,11 wk,inc hosp,child,0
ES,A,2,12 wk,inc hosp,child,0
ES,A,2,13 wk,inc hosp,child,0
ES,A,2,14 wk,inc hosp,child,0
ES,A,2,15 wk,inc hosp,child,0
ES,A,2,16 wk,inc hosp,child,0
ES,A,2,17 wk,inc hosp,child,0
ES,A,2,18 wk,inc hosp,child,0
ES,A,2,19 wk,inc hosp,child,0
ES,A,2,20 wk,inc hosp,child,0
ES,A,2,21 wk,inc hosp,child,0
ES,A,2,22 wk,inc hosp,child,0
ES,A,2,23 wk,inc hosp,child,1
ES,A,2,24 wk,inc hosp,child,0
ES,A,2,25 wk,inc hosp,child,0
ES,A,2,26 wk,inc hosp,child,0
