location,scenario_id,sample,horizon,target_variable,age_id,value
LV,A,7,24 wk,inc hosp,adult,5
LV,A,7,25 wk,inc hosp,adult,5
LV,A,7,26 wk,inc hosp,adult,9
LV,A,7,27 wk,inc hosp,adult,7
LV,A,7,28 wk,inc hosp,adult,5
LV,A,7,29 wk,inc hosp,adult,4
LV,A,7,30 wk,inc hosp,adult,6
LV,A,7,31 wk,inc hosp,adult,6
LV,A,7,32 wk,inc hosp,adult,4
LV,A,7,33 wk,inc hosp,adult,8
LV,A,7,34 wk,inc hosp,adult,14
LV,A,7,35 wk,inc hosp,adult,9
LV,A,7,36 wk,inc hosp,adult,5
LV,A,7,37 wk,inc hosp,adult,18
LV,A,7,38 wk,inc hosp,adult,16
LV,A,7,39 wk,inc hosp,adult,13
LV,A,7,40 wk,inc hosp,adult,16
LV,A,7,41 wk,inc hosp,adult,19
LV,A,7,42 wk,inc hosp,adult,24
LV,A,7,43 wk,inc hosp,adult,23
LV,A,7,44 wk,inc hosp,adult,26
LV,A,7,45 wk,inc hosp,adult,31
LV,A,7,46 wk,inc hosp,adult,33
LV,A,7,47 wk,inc hosp,adult,45
LV,A,7,48 wk,inc hosp,adult,70
LV,A,7,49 wk,inc hosp,adult,76
LV,A,7,50 wk,inc hosp,adult,98
LV,A,7,51 wk,inc hosp,adult,110
LV,A,7,52 wk,inc hosp,adult,135
LV,A,7,53 wk,inc hosp,adult,13
LV,A,8,1 wk,inc hosp,adult,105
LV,A,8,2 wk,inc hosp,adult,97
LV,A,8,3 wk,inc hosp,adult,100
LV,A,8,4 wk,inc hosp,adult,84
LV,A,8,5 wk,inc hosp,adult,85
LV,A,8,6 wk,inc hosp,adult,61
LV,A,8,7 wk,inc hosp,adult,59
LV,A,8,8 wk,inc hosp,adult,50
LV,A,8,9 wk,inc hosp,adult,36
LV,A,8,10 wk,inc hosp,adult,25
LV,A,8,11 wk,inc hosp,adult,20
LV,A,8,12 wk,inc hosp,adult,24
LV,A,8,13 wk,inc hosp,adult,18
LV,A,8,14 wk,inc hosp,adult,16
LV,A,8,15 wk,inc hosp,adult,12
LV,A,8,16 wk,inc hosp,adult,6
LV,A,8,17 wk,inc hosp,adult,6
LV,A,8,18 wk,inc hosp,adult,6
LV,A,8,19 wk,inc hosp,adult,6
LV,A,8,20 wk,inc hosp,adult,2
LV,A,8,21 wk,inc hosp,adult,2
LV,A,8,22 wk,inc hosp,adult,3
LV,A,8,23 wk,inc hosp,adult,5
LV,A,8,24 wk,inc hosp,adult,2
LV,A,8,25 wk,inc hosp,adult,5
LV,A,8,26 wk,inc hosp,adult,3
LV,A,8,27 wk,inc hosp,adult,3
LV,A,8,28 wk,inc hosp,adult,5
LV,A,8,29 wk,inc hosp,adult,5
LV,A,8,30 wk,inc hosp,adult,2
LV,A,8,31 wk,inc hosp,adult,6
LV,A,8,32 wk,inc hosp,adult,5
LV,A,8,33 wk,inc hosp,adult,6
LV,A,8,34 wk,inc hosp,adult,7
LV,A,8,35 wk,inc hosp,adult,4
LV,A,8,36 wk,inc hosp,adult,6
LV,A,8,37 wk,inc hosp,adult,6
LV,A,8,38 wk,inc hosp,adult,6
LV,A,8,39 wk,inc hosp,adult,10
LV,A,8,40 wk,inc hosp,adult,8
LV,A,8,41 wk,inc hosp,adult,6
LV,A,8,42 wk,inc hosp,adult,13
LV,A,8,43 wk,inc hosp,adult,9
LV,A,8,44 wk,inc hosp,adult,18
LV,A,8,45 wk,inc hosp,adult,25
LV,A,8,46 wk,inc hosp,adult,31
LV,A,8,47 wk,inc hosp,adult,35
LV,A,8,48 wk,inc hosp,adult,39
LV,A,8,49 wk,inc hosp,adult,39
LV,A,8,50 wk,inc hosp,adult,63
LV,A,8,51 wk,inc hosp,adult,69
LV,A,8,52 wk,inc hosp,adult,74
LV,A,8,53 wk,inc hosp,adult,11
LV,A,9,1 wk,inc hosp,adult,112
LV,A,9,2 wk,inc hosp,adult,113
LV,A,9,3 wk,inc hosp,adult,119
LV,A,9,4 wk,inc hosp,adult,84
LV,A,9,5 wk,inc hosp,adult,92
LV,A,9,6 wk,inc hosp,adult,67
LV,A,9,7 wk,inc hosp,adult,47
LV,A,9,8 wk,inc hosp,adult,47
LV,A,9,9 wk,inc hosp,adult,33
LV,A,9,10 wk,inc hosp,adult,39
LV,A,9,11 wk,inc hosp,adult,34
LV,A,9,12 wk,inc hosp,adult,24
LV,A,9,13 wk,inc hosp,adult,19
LV,A,9,14 wk,inc hosp,adult,13
LV,A,9,15 wk,inc hosp,adult,10
LV,A,9,16 wk,inc hosp,adult,5
LV,A,9,17 wk,inc hosp,adult,9
LV,A,9,18 wk,inc hosp,adult,6
LV,A,9,19 wk,inc hosp,adult,7
LV,A,9,20 wk,inc hosp,adult,2
LV,A,9,21 wk,inc hosp,adult,4
LV,A,9,22 wk,inc hosp,adult,4
LV,A,9,23 wk,inc hosp,adult,6
LV,A,9,24 wk,inc hosp,adult,3
LV,A,9,25 wk,inc hosp,adult,4
LV,A,9,26 wk,inc hosp,adult,3
LV,A,9,27 wk,inc hosp,adult,3
LV,A,9,28 wk,inc hosp,adult,8
LV,A,9,29 wk,inc hosp,adult,4
LV,A,9,30 wk,inc hosp,adult,5
LV,A,9,31 wk,inc hosp,adult,4
LV,A,9,32 wk,inc hosp,adult,6
LV,A,9,33 wk,inc hosp,adult,5
LV,A,9,34 wk,inc hosp,adult,9
LV,A,9,35 wk,inc hosp,adult,14
LV,A,9,36 wk,inc hosp,adult,6
LV,A,9,37 wk,inc hosp,adult,9
LV,A,9,38 wk,inc hosp,adult,7
LV,A,9,39 wk,inc hosp,adult,13
LV,A,9,40 wk,inc hosp,adult,12
LV,A,9,41 wk,inc hosp,adult,12
LV,A,9,42 wk,inc hosp,adult,23
LV,A,9,43 wk,inc hosp,adult,21
LV,A,9,44 wk,inc hosp,adult,22
LV,A,9,45 wk,inc hosp,adult,29
LV,A,9,46 wk,inc hosp,adult,36
LV,A,9,47 wk,inc hosp,adult,43
LV,A,9,48 wk,inc hosp,adult,50
LV,A,9,49 wk,inc hosp,adult,60
LV,A,9,50 wk,inc hosp,adult,71
LV,A,9,51 wk,inc hosp,adult,89
LV,A,9,52 wk,inc hosp,adult,100
LV,A,9,53 wk,inc hosp,adult,12
LV,A,10,1 wk,inc hosp,adult,178
LV,A,10,2 wk,inc hosp,adult,175
LV,A,10,3 wk,inc hosp,adult,170
LV,A,10,4 wk,inc hosp,adult,141
LV,A,10,5 wk,inc hosp,adult,116
LV,A,10,6 wk,inc hosp,adult,116
LV,A,10,7 wk,inc hosp,adult,84
LV,A,10,8 wk,inc hosp,adult,88
LV,A,10,9 wk,inc hosp,adult,76
LV,A,10,10 wk,inc hosp,adult,53
LV,A,10,11 wk,inc hosp,adult,49
LV,A,10,12 wk,inc hosp,adult,26
LV,A,10,13 wk,inc hosp,adult,23
LV,A,10,14 wk,inc hosp,adult,21
LV,A,10,15 wk,inc hosp,adult,16
LV,A,10,16 wk,inc hosp,adult,17
LV,A,10,17 wk,inc hosp,adult,9
LV,A,10,18 wk,inc hosp,adult,5
LV,A,10,19 wk,inc hosp,adult,11
LV,A,10,20 wk,inc hosp,adult,8
LV,A,10,21 wk,inc hosp,adult,8
LV,A,10,22 wk,inc hosp,adult,3
LV,A,10,23 wk,inc hosp,adult,4
LV,A,10,24 wk,inc hosp,adult,6
LV,A,10,25 wk,inc hosp,adult,5
LV,A,10,26 wk,inc hosp,adult,6
LV,A,10,27 wk,inc hosp,adult,8
LV,A,10,28 wk,inc hosp,adult,5
LV,A,10,29 wk,inc hosp,adult,8
LV,A,10,30 wk,inc hosp,adult,1
LV,A,10,31 wk,inc hosp,adult,13
LV,A,10,32 wk,inc hosp,adult,13
LV,A,10,33 wk,inc hosp,adult,8
LV,A,10,34 wk,inc hosp,adult,9
LV,A,10,35 wk,inc hosp,adult,5
LV,A,10,36 wk,inc hosp,adult,9
LV,A,10,37 wk,inc hosp,adult,15
LV,A,10,38 wk,inc hosp,adult,19
LV,A,10,39 wk,inc hosp,adult,14
LV,A,10,40 wk,inc hosp,adult,24
LV,A,10,41 wk,inc hosp,adult,21
LV,A,10,42 wk,inc hosp,adult,25
LV,A,10,43 wk,inc hosp,adult,29
LV,A,10,44 wk,inc hosp,adult,39
LV,A,10,45 wk,inc hosp,adult,49
LV,A,10,46 wk,inc hosp,adult,58
LV,A,10,47 wk,inc hosp,adult,55
LV,A,10,48 wk,inc hosp,adult,87
LV,A,10,49 wk,inc hosp,adult,93
LV,A,10,50 wk,inc hosp,adult,97
LV,A,10,51 wk,inc hosp,adult,137
LV,A,10,52 wk,inc hosp,adult,154
LV,A,10,53 wk,inc hosp,adult,18
LV,A,1,1 wk,inc hosp,child,0
LV,A,1,2 wk,inc hosp,child,0
LV,A,1,3 wk,inc hosp,child,0
LV,A,1,4 wk,inc hosp,child,1
LV,A,1,5 wk,inc hosp,child,0
LV,A,1,6 wk,inc hosp,child,0
LV,A,1,7 wk,inc hosp,child,0
LV,A,1,8 wk,inc hosp,child,0
LV,A,1,9 wk,inc hosp,child,0
LV,A,1,10 wk,inc hosp,child,1
LV,A,1,11 wk,inc hosp,child,1
LV,A,1,12 wk,inc hosp,child,0
LV,A,1,13 wk,inc hosp,child,0
LV,A,1,14 wk,inc hosp,child,0
LV,A,1,15 wk,inc hosp,child,0
LV,A,1,16 wk,inc hosp,child,0
LV,A,1,17 wk,inc hosp,child,1
LV,A,1,18 wk,inc hosp,child,0
LV,A,1,19 wk,inc hosp,child,0
LV,A,1,20 wk,inc hosp,child,1
LV,A,1,21 wk,inc hosp,child,0
LV,A,1,22 wk,inc hosp,child,0
LV,A,1,23 wk,inc hosp,child,1
LV,A,1,24 wk,inc hosp,child,0
LV,A,1,25 wk,inc hosp,child,0
LV,A,1,26 wk,inc hosp,child,2
LV,A,1,27 wk,inc hosp,child,2
LV,A,1,28 wk,inc hosp,child,1
LV,A,1,29 wk,inc hosp,child,0
LV,A,1,30 wk,inc hosp,child,0
LV,A,1,31 wk,inc hosp,child,0
LV,A,1,32 wk,inc hosp,child,0
LV,A,1,33 wk,inc hosp,child,0
LV,A,1,34 wk,inc hosp,child,0
LV,A,1,35 wk,inc hosp,child,0
LV,A,1,36 wk,inc hosp,child,0
LV,A,1,37 wk,inc hosp,child,1
LV,A,1,38 wk,inc hosp,child,0
LV,A,1,39 wk,inc hosp,child,0
LV,A,1,40 wk,inc hosp,child,0
LV,A,1,41 wk,inc hosp,child,0
LV,A,1,42 wk,inc hosp,child,0
LV,A,1,43 wk,inc hosp,child,2
LV,A,1,44 wk,inc hosp,child,0
LV,A,1,45 wk,inc hosp,child,0
LV,A,1,46 wk,inc hosp,child,2
LV,A,1,47 wk,inc hosp,child,1
LV,A,1,48 wk,inc hosp,child,1
LV,A,1,49 wk,inc hosp,child,0
LV,A,1,50 wk,inc hosp,child,1
LV,A,1,51 wk,inc hosp,child,1
LV,A,1,52 wk,inc hosp,child,1
LV,A,1,53 wk,inc hosp,child,1
LV,A,2,1 wk,inc hosp,child,2
LV,A,2,2 wk,inc hosp,child,2
LV,A,2,3 wk,inc hosp,child,2
LV,A,2,4 wk,inc hosp,child,0
LV,A,2,5 wk,inc hosp,child,0
LV,A,2,6 wk,inc hosp,child,1
LV,A,2,7 wk,inc hosp,child,0
LV,A,2,8 wk,inc hosp,child,1
LV,A,2,9 wk,inc hosp,child,0
LV,A,2,10 wk,inc hosp,child,1
LV,A,2,11 wk,inc hosp,child,1
LV,A,2,12 wk,inc hosp,child,0
LV,A,2,13 wk,inc hosp,child,0
LV,A,2,14 wk,inc hosp,child,0
LV,A,2,15 wk,inc hosp,child,0
LV,A,2,16 wk,inc hosp,child,0
LV,A,2,17 wk,inc hosp,child,1
LV,A,2,18 wk,inc hosp,child,0
LV,A,2,19 wk,inc hosp,child,0
LV,A,2,20 wk,inc hosp,child,0
LV,A,2,21 wk,inc hosp,child,0
LV,A,2,22 wk,inc hosp,child,0
LV,A,2,23 wk,inc hosp,child,0
LV,A,2,24 wk,inc hosp,child,0
LV,A,2,25 wk,inc hosp,child,0
LV,A,2,26 wk,inc hosp,child,0
